No.,Year,State,Process,Measure,killer,Compound,Value
3251,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(ZIRAM = 34805),3.28
3252,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,"(2,4-D",0.00
3253,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(AMMONIUM PELARGONATE = 31802),0.00
3254,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(BROMACIL = 12301),0.00
3255,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(BUTOXYETHYL TRICLOPY = 116004),0.00
3256,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(CARFENTRAZONE-ETHYL = 128712),0.00
3257,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(CLETHODIM = 121011),0.14
3258,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(CLOPYRALID MONO SALT = 117401),0.00
3259,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(DICHLOBENIL = 27401),0.00
3260,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(DIURON = 35505),1.27
3261,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(FLUMIOXAZIN = 129034),0.27
3262,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(GLUFOSINATE-AMMONIUM = 128850),0.00
3263,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(GLYPHOSATE ISO. SALT = 103601),0.00
3264,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(HEXAZINONE = 107201),0.00
3265,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(MESOTRIONE = 122990),0.17
3266,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(NAPROPAMIDE = 103001),0.00
3267,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(NORFLURAZON = 105801),2.47
3268,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(ORYZALIN = 104201),0.00
3269,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(PARAQUAT = 61601),0.96
3270,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(PENDIMETHALIN = 108501),5.93
3271,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(S-METOLACHLOR = 108800),0.00
3272,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(SIMAZINE = 80807),1.28
3273,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(SULFENTRAZONE = 129081),0.00
3274,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(TERBACIL = 12701),1.07
3275,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(ACETAMIPRID = 99050),0.13
3276,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(BIFENTHRIN = 128825),0.00
3277,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(BT KURSTAKI ABTS-351 = 6522),0.00
3278,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(BURKHOLDERIA A396 CELLS & MEDIA = 6534),0.00
3279,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(CARBARYL = 56801),0.00
3280,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),0.00
3281,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(DIAZINON = 57801),0.00
3282,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(ESFENVALERATE = 109303),0.03
3283,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(FENPROPATHRIN = 127901),0.30
3284,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(IMIDACLOPRID = 129099),0.00
3285,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(MALATHION = 57701),2.87
3286,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(METHOMYL = 90301),1.11
3287,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(NEEM OIL,0.00
3288,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(PHOSMET = 59201),1.68
3289,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(PYRETHRINS = 69001),0.00
3290,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(SPINETORAM = 110007),0.13
3291,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(SPINOSAD = 110003),0.00
3292,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(THIAMETHOXAM = 60109),0.00
3293,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,INSECTICIDE,(ZETA-CYPERMETHRIN = 129064),0.03
3294,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(CYTOKININS = 116801),0.00
3295,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(GIBBERELLIC ACID = 43801),0.00
3296,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(HYDROGEN PEROXIDE = 595),0.00
3297,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(METHYL ANTHRANILATE = 128725),0.00
3298,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(PELARGONIC ACID = 217500),0.00
3299,2017,NEW JERSEY,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,OTHER,(REYNOUTRIA SACHALINE = 55809),0.00
3300,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(AZOXYSTROBIN = 128810),1.70
3301,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482),0.00
3302,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(BACILLUS SUBTILIS = 6479),0.00
3303,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(BOSCALID = 128008),0.00
3304,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(CALCIUM POLYSULFIDE = 76702),1.10
3305,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(CAPTAN = 81301),2.50
3306,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(CHLOROTHALONIL = 81901),0.00
3307,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(COPPER CHLORIDE HYD. = 23501),0.00
3308,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(COPPER HYDROXIDE = 23401),0.00
3309,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(CYPRODINIL = 288202),0.00
3310,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(DIFENOCONAZOLE = 128847),0.00
3311,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(FENBUCONAZOLE = 129011),1.10
3312,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(FLUDIOXONIL = 71503),0.00
3313,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(FOSETYL-AL = 123301),0.00
3314,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(METCONAZOLE = 125619),1.50
3315,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(MONO-POTASSIUM SALT = 76416),0.00
3316,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(PYRACLOSTROBIN = 99100),1.10
3317,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(THIOPHANATE-METHYL = 102001),0.00
3318,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,FUNGICIDE,(ZIRAM = 34805),1.30
3319,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,"(2,4-D",0.00
3320,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(AMMONIUM PELARGONATE = 31802),0.00
3321,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(BROMACIL = 12301),0.00
3322,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(BUTOXYETHYL TRICLOPY = 116004),0.00
3323,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(CARFENTRAZONE-ETHYL = 128712),0.00
3324,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(CLETHODIM = 121011),1.10
3325,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(CLOPYRALID MONO SALT = 117401),0.00
3326,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(DICHLOBENIL = 27401),0.00
3327,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(DIURON = 35505),1.00
3328,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(FLUMIOXAZIN = 129034),1.00
3329,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(GLUFOSINATE-AMMONIUM = 128850),0.00
3330,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(GLYPHOSATE ISO. SALT = 103601),0.00
3331,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(HEXAZINONE = 107201),0.00
3332,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(MESOTRIONE = 122990),1.00
3333,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(NAPROPAMIDE = 103001),0.00
3334,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(NORFLURAZON = 105801),1.00
3335,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(ORYZALIN = 104201),0.00
3336,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(PARAQUAT = 61601),1.50
3337,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(PENDIMETHALIN = 108501),1.10
3338,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(S-METOLACHLOR = 108800),0.00
3339,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(SIMAZINE = 80807),1.00
3340,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(SULFENTRAZONE = 129081),0.00
3341,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,HERBICIDE,(TERBACIL = 12701),1.20
3342,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(ACETAMIPRID = 99050),1.20
3343,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(BIFENTHRIN = 128825),0.00
3344,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(BT KURSTAKI ABTS-351 = 6522),0.00
3345,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(BURKHOLDERIA A396 CELLS & MEDIA = 6534),0.00
3346,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(CARBARYL = 56801),0.00
3347,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),0.00
3348,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(DIAZINON = 57801),0.00
3349,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(ESFENVALERATE = 109303),1.00
3350,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(FENPROPATHRIN = 127901),1.10
3351,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(IMIDACLOPRID = 129099),0.00
3352,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(MALATHION = 57701),1.40
3353,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(METHOMYL = 90301),1.50
3354,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(NEEM OIL,0.00
3355,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(PHOSMET = 59201),1.90
3356,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(PYRETHRINS = 69001),0.00
3357,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(SPINETORAM = 110007),1.40
3358,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(SPINOSAD = 110003),0.00
3359,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(THIAMETHOXAM = 60109),0.00
3360,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,INSECTICIDE,(ZETA-CYPERMETHRIN = 129064),1.20
3361,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,OTHER,(CYTOKININS = 116801),0.00
3362,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,OTHER,(GIBBERELLIC ACID = 43801),0.00
3363,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,OTHER,(HYDROGEN PEROXIDE = 595),0.00
3364,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,OTHER,(METHYL ANTHRANILATE = 128725),0.00
3365,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,OTHER,(PELARGONIC ACID = 217500),0.00
3366,2017,NEW JERSEY,APPLICATIONS, MEASURED IN NUMBER,OTHER,(REYNOUTRIA SACHALINE = 55809),0.00
3367,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(AZOXYSTROBIN = 128810),60.00
3368,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482),0.00
3369,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(BACILLUS SUBTILIS = 6479),0.00
3370,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(BOSCALID = 128008),0.00
3371,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(CALCIUM POLYSULFIDE = 76702),6.00
3372,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(CAPTAN = 81301),72.00
3373,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(CHLOROTHALONIL = 81901),0.00
3374,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(COPPER CHLORIDE HYD. = 23501),0.00
3375,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(COPPER HYDROXIDE = 23401),0.00
3376,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(CYPRODINIL = 288202),0.00
3377,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(DIFENOCONAZOLE = 128847),0.00
3378,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(FENBUCONAZOLE = 129011),59.00
3379,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(FLUDIOXONIL = 71503),0.00
3380,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(FOSETYL-AL = 123301),0.00
3381,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(METCONAZOLE = 125619),67.00
3382,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(MONO-POTASSIUM SALT = 76416),0.00
3383,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(PYRACLOSTROBIN = 99100),10.00
3384,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(THIOPHANATE-METHYL = 102001),0.00
3385,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(TOTAL),91.00
3386,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,FUNGICIDE,(ZIRAM = 34805),50.00
3387,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,"(2,4-D",0.00
3388,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(AMMONIUM PELARGONATE = 31802),0.00
3389,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(BROMACIL = 12301),0.00
3390,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(BUTOXYETHYL TRICLOPY = 116004),0.00
3391,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(CARFENTRAZONE-ETHYL = 128712),0.00
3392,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(CLETHODIM = 121011),5.00
3393,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(CLOPYRALID MONO SALT = 117401),0.00
3394,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(DICHLOBENIL = 27401),0.00
3395,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(DIURON = 35505),17.00
3396,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(FLUMIOXAZIN = 129034),28.00
3397,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(GLUFOSINATE-AMMONIUM = 128850),0.00
3398,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(GLYPHOSATE ISO. SALT = 103601),0.00
3399,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(HEXAZINONE = 107201),0.00
3400,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(MESOTRIONE = 122990),28.00
3401,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(NAPROPAMIDE = 103001),0.00
3402,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(NORFLURAZON = 105801),34.00
3403,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(ORYZALIN = 104201),0.00
3404,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(PARAQUAT = 61601),22.00
3405,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(PENDIMETHALIN = 108501),38.00
3406,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(S-METOLACHLOR = 108800),0.00
3407,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(SIMAZINE = 80807),24.00
3408,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(SULFENTRAZONE = 129081),0.00
3409,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(TERBACIL = 12701),28.00
3410,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,HERBICIDE,(TOTAL),81.00
3411,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(ACETAMIPRID = 99050),18.00
3412,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(BIFENTHRIN = 128825),0.00
3413,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(BT KURSTAKI ABTS-351 = 6522),0.00
3414,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(BURKHOLDERIA A396 CELLS & MEDIA = 6534),0.00
3415,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(CARBARYL = 56801),0.00
3416,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),0.00
3417,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(DIAZINON = 57801),0.00
3418,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(ESFENVALERATE = 109303),6.00
3419,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(FENPROPATHRIN = 127901),7.00
3420,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(IMIDACLOPRID = 129099),0.00
3421,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(MALATHION = 57701),31.00
3422,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(METHOMYL = 90301),48.00
3423,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(NEEM OIL,0.00
3424,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(PHOSMET = 59201),82.00
3425,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(PYRETHRINS = 69001),0.00
3426,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(SPINETORAM = 110007),25.00
3427,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(SPINOSAD = 110003),0.00
3428,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(THIAMETHOXAM = 60109),0.00
3429,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(TOTAL),92.00
3430,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(ZETA-CYPERMETHRIN = 129064),11.00
3431,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(CYTOKININS = 116801),0.00
3432,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(GIBBERELLIC ACID = 43801),0.00
3433,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(HYDROGEN PEROXIDE = 595),0.00
3434,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(METHYL ANTHRANILATE = 128725),0.00
3435,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(PELARGONIC ACID = 217500),0.00
3436,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(REYNOUTRIA SACHALINE = 55809),0.00
3437,2017,NEW JERSEY,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(TOTAL),0.00
3438,2017,NORTH CAROLINA,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(AZOXYSTROBIN = 128810),0.00
3439,2017,NORTH CAROLINA,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(BOSCALID = 128008),0.00
3440,2017,NORTH CAROLINA,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(CALCIUM POLYSULFIDE = 76702),11800.00
3441,2017,NORTH CAROLINA,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(CAPTAN = 81301),21000.00
3442,2017,NORTH CAROLINA,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(FENBUCONAZOLE = 129011),1400.00
3443,2017,NORTH CAROLINA,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(FENHEXAMID = 90209),0.00
3444,2017,NORTH CAROLINA,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(METCONAZOLE = 125619),0.00
3445,2017,NORTH CAROLINA,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(PROPICONAZOLE = 122101),1300.00
3446,2017,NORTH CAROLINA,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(TOTAL),36400.00
3447,2017,NORTH CAROLINA,APPLICATIONS, MEASURED IN LB,HERBICIDE,(CARFENTRAZONE-ETHYL = 128712),0.00
3448,2017,NORTH CAROLINA,APPLICATIONS, MEASURED IN LB,HERBICIDE,(CLETHODIM = 121011),0.00
3449,2017,NORTH CAROLINA,APPLICATIONS, MEASURED IN LB,HERBICIDE,(DIQUAT DIBROMIDE = 32201),0.00
3450,2017,NORTH CAROLINA,APPLICATIONS, MEASURED IN LB,HERBICIDE,(FLUMIOXAZIN = 129034),1100.00
3451,2017,NORTH CAROLINA,APPLICATIONS, MEASURED IN LB,HERBICIDE,(GLUFOSINATE-AMMONIUM = 128850),1400.00
3452,2017,NORTH CAROLINA,APPLICATIONS, MEASURED IN LB,HERBICIDE,(GLYPHOSATE ISO. SALT = 103601),400.00
3453,2017,NORTH CAROLINA,APPLICATIONS, MEASURED IN LB,HERBICIDE,(GLYPHOSATE POT. SALT = 103613),0.00
3454,2017,NORTH CAROLINA,APPLICATIONS, MEASURED IN LB,HERBICIDE,(HALOSULFURON-METHYL = 128721),0.00
